date,drug_name,price,pharmacy_id,region,temperature,season,promotion
2023-01-02,ACIDE SLF121,144.0,pharma_14,Tanger,8.4,winter,0
2023-01-02,SYMBICORT TURBUHALER,297.0,pharma_14,Tanger,8.4,winter,0
2023-01-02,ACNO 20 MG,288.0,pharma_7,Marrakech,8.4,winter,1
2023-01-02,PLATAMINE,197.7,pharma_19,Casablanca,8.4,winter,1
2023-01-02,MACROMAX,89.0,pharma_18,Rabat,8.4,winter,1
2023-01-02,NEORAL,1736.0,pharma_7,Marrakech,8.4,winter,0
2023-01-02,RELPAX,275.0,pharma_7,Marrakech,8.4,winter,0
2023-01-02,CHEMOSET,39.0,pharma_9,Casablanca,8.4,winter,0
2023-01-02,METHOTREXATE MYLAN,178.0,pharma_16,Rabat,8.4,winter,1
2023-01-02,XYLATIN 50,1089.0,pharma_3,Rabat,8.4,winter,0
2023-01-02,RIFASONE,20.4,pharma_13,Marrakech,8.4,winter,0
2023-01-02,FLEXEN,29.1,pharma_8,Marrakech,8.4,winter,1
2023-01-02,TRIACEPHINE PHARMA5 I.V,114.3,pharma_4,Fes,8.4,winter,1
2023-01-02,SOMATULINE LP 30 MG,6437.0,pharma_11,Rabat,8.4,winter,0
2023-01-02,ONDANSETRON MYLAN 4 MG/2ML,251.0,pharma_13,Marrakech,8.4,winter,0
2023-01-02,JASMINE,100.0,pharma_7,Marrakech,8.4,winter,1
2023-01-02,HYDROSOL POLYVITAMINE,15.1,pharma_15,Casablanca,8.4,winter,0
2023-01-02,DOLIPRANE,9.7,pharma_12,Marrakech,8.4,winter,0
2023-01-02,POLYTAR LIQUIDE,104.5,pharma_15,Casablanca,8.4,winter,1
2023-01-02,GLUCOPHAGE 850,45.2,pharma_6,Casablanca,8.4,winter,1
2023-01-02,ALFAPROXINE,65.0,pharma_10,Casablanca,8.4,winter,1
2023-01-02,CO-OLMETEC,252.0,pharma_1,Casablanca,8.4,winter,1
2023-01-02,MYNAZOL,75.4,pharma_6,Casablanca,8.4,winter,1
2023-01-02,ALGOTROPYL 200,9.8,pharma_9,Casablanca,8.4,winter,0
2023-01-02,CLARITYNE,66.2,pharma_5,Rabat,8.4,winter,0
2023-01-02,ZANOCIN OD 400MG,111.6,pharma_5,Rabat,8.4,winter,0
2023-01-02,DIFAL 1 %,38.2,pharma_4,Fes,8.4,winter,1
2023-01-02,ARAVA,365.0,pharma_6,Casablanca,8.4,winter,1
2023-01-02,TRIACEPHINE PHARMA5,75.0,pharma_11,Rabat,8.4,winter,1
2023-01-03,BETADINE TULLE,47.3,pharma_18,Rabat,10.1,winter,1
2023-01-03,PIMLO 10 MG,33.6,pharma_19,Casablanca,10.1,winter,0
2023-01-03,TAHOR,272.0,pharma_20,Casablanca,10.1,winter,1
2023-01-03,REVLIMID 10 MG,0.0,pharma_16,Rabat,10.1,winter,1
2023-01-03,CHEMOSET,39.0,pharma_3,Rabat,10.1,winter,1
2023-01-03,ATENOR,71.0,pharma_12,Marrakech,10.1,winter,1
2023-01-03,TRIATEC PROTECT,207.0,pharma_19,Casablanca,10.1,winter,0
2023-01-03,DIAMOX,19.0,pharma_5,Rabat,10.1,winter,0
2023-01-03,SYNNAX,41.2,pharma_15,Casablanca,10.1,winter,1
2023-01-03,FLUOCARIL BF 2000,172.8,pharma_18,Rabat,10.1,winter,0
2023-01-03,SIRDALUD,86.7,pharma_17,Rabat,10.1,winter,1
2023-01-03,MODINE,162.4,pharma_11,Rabat,10.1,winter,1
2023-01-03,NOCAND 150 MG,14.4,pharma_11,Rabat,10.1,winter,0
2023-01-03,LIFONGID,59.0,pharma_10,Casablanca,10.1,winter,0
2023-01-03,CALCIPARINE,57.7,pharma_13,Marrakech,10.1,winter,1
2023-01-03,STAPHYMYCINE,61.7,pharma_18,Rabat,10.1,winter,1
2023-01-03,CICLOVIRAL,200.0,pharma_11,Rabat,10.1,winter,1
2023-01-03,LOSARTAN GT,120.0,pharma_7,Marrakech,10.1,winter,1
2023-01-03,ORACEFAL,55.8,pharma_15,Casablanca,10.1,winter,1
2023-01-03,PROGAST,95.5,pharma_18,Rabat,10.1,winter,0
2023-01-03,HIBOR 7500 UI ANTI XA,0.0,pharma_19,Casablanca,10.1,winter,1
2023-01-03,CIALIS,440.0,pharma_12,Marrakech,10.1,winter,0
2023-01-03,DECADURABOLIN,51.5,pharma_14,Tanger,10.1,winter,0
2023-01-03,AVANDAMET,58.1,pharma_14,Tanger,10.1,winter,1
2023-01-03,ACLAV,121.5,pharma_8,Marrakech,10.1,winter,1
2023-01-03,DIURIMAT,52.0,pharma_8,Marrakech,10.1,winter,1
2023-01-03,FLUSTAPH,23.4,pharma_6,Casablanca,10.1,winter,1
2023-01-03,RIFASONE,12.0,pharma_13,Marrakech,10.1,winter,1
2023-01-03,NAVELBINE,1022.0,pharma_16,Rabat,10.1,winter,0
2023-01-03,POLERY AD.,23.9,pharma_10,Casablanca,10.1,winter,1
2023-01-03,ULCESTOP,46.5,pharma_8,Marrakech,10.1,winter,0
2023-01-03,CEROXIM,99.4,pharma_13,Marrakech,10.1,winter,1
2023-01-03,ADO 1000MG,43.3,pharma_17,Rabat,10.1,winter,1
2023-01-03,APIDRA SOLOSTAR,98.4,pharma_20,Casablanca,10.1,winter,1
2023-01-03,PERNABOL,43.6,pharma_1,Casablanca,10.1,winter,0
2023-01-03,EAU P.P.I.,23.15,pharma_6,Casablanca,10.1,winter,1
2023-01-03,XANTHIUM LP,51.5,pharma_11,Rabat,10.1,winter,0
2023-01-03,ODIA,84.0,pharma_18,Rabat,10.1,winter,1
2023-01-03,ALFAPROXINE,200.0,pharma_8,Marrakech,10.1,winter,0
2023-01-03,BICALUTAMIDE GT,1188.0,pharma_20,Casablanca,10.1,winter,0
2023-01-03,CEFTRIAXONE MYLAN,270.0,pharma_10,Casablanca,10.1,winter,1
2023-01-03,VANTEC,20.3,pharma_8,Marrakech,10.1,winter,0
2023-01-03,ALER Z,23.0,pharma_17,Rabat,10.1,winter,1
2023-01-03,ACNO 30 MG,140.4,pharma_4,Fes,10.1,winter,1
2023-01-03,HEXABRIX,80.1,pharma_19,Casablanca,10.1,winter,1
2023-01-03,NIDAZOL,39.9,pharma_5,Rabat,10.1,winter,1
2023-01-03,FONGICAN,21.8,pharma_4,Fes,10.1,winter,1
2023-01-03,GYNO-PEVARYL LP,57.9,pharma_16,Rabat,10.1,winter,0
2023-01-03,MEDIBRONC ADULTE,26.5,pharma_5,Rabat,10.1,winter,1
2023-01-03,BEROCCA ZINC,84.2,pharma_18,Rabat,10.1,winter,1
2023-01-04,MEXINE 250 MG,38.0,pharma_19,Casablanca,15.0,winter,1
2023-01-04,ZEPAM,34.7,pharma_2,Casablanca,15.0,winter,1
2023-01-04,FLUCAZOL,35.0,pharma_20,Casablanca,15.0,winter,1
2023-01-04,TAHOR,272.0,pharma_4,Fes,15.0,winter,0
2023-01-04,CORDARONE,54.4,pharma_4,Fes,15.0,winter,0
2023-01-04,TRIMOX FORT,29.6,pharma_6,Casablanca,15.0,winter,0
2023-01-04,EFFEXOR LP 75 MG,221.0,pharma_5,Rabat,15.0,winter,0
2023-01-04,TOPREC,29.7,pharma_4,Fes,15.0,winter,1
2023-01-04,FLAGYL,25.1,pharma_10,Casablanca,15.0,winter,0
2023-01-04,NOVOCLIN 1G/125MG,132.0,pharma_17,Rabat,15.0,winter,0
2023-01-04,ALPHA KADOL POMMADE,22.65,pharma_8,Marrakech,15.0,winter,1
2023-01-04,UFT,1831.0,pharma_20,Casablanca,15.0,winter,0
2023-01-04,CATAFLAM,24.6,pharma_6,Casablanca,15.0,winter,1
2023-01-04,RENNIE,25.75,pharma_13,Marrakech,15.0,winter,0
2023-01-04,OXALIPLATINE WIN 5 MG/ML,0.0,pharma_3,Rabat,15.0,winter,0
2023-01-04,OXONE 500 MG/5ML IM,52.0,pharma_18,Rabat,15.0,winter,0
2023-01-04,PENTASA,337.0,pharma_9,Casablanca,15.0,winter,0
2023-01-04,AUGMENTIN,145.05,pharma_13,Marrakech,15.0,winter,0
2023-01-04,BUCCOTHYMOL,18.9,pharma_19,Casablanca,15.0,winter,1
2023-01-04,VIRACEPT,0.0,pharma_19,Casablanca,15.0,winter,1
2023-01-04,AVANDAMET,58.1,pharma_2,Casablanca,15.0,winter,0
2023-01-04,ORADEXON,13.3,pharma_13,Marrakech,15.0,winter,0
2023-01-04,NOVALGINE,9.2,pharma_5,Rabat,15.0,winter,0
2023-01-04,THIAM,52.0,pharma_1,Casablanca,15.0,winter,0
2023-01-04,DORMICUM,194.8,pharma_18,Rabat,15.0,winter,0
2023-01-04,XOLAMOL,110.7,pharma_1,Casablanca,15.0,winter,0
2023-01-04,XENID,13.4,pharma_1,Casablanca,15.0,winter,1
2023-01-04,PUREGON,338.9,pharma_6,Casablanca,15.0,winter,0
2023-01-04,ACEPRIL,98.0,pharma_3,Rabat,15.0,winter,1
2023-01-04,ADEPAL,33.3,pharma_20,Casablanca,15.0,winter,0
2023-01-04,FLUCONAZOLE WIN 150 MG,95.5,pharma_16,Rabat,15.0,winter,0
2023-01-04,ANTAGON H2,57.2,pharma_14,Tanger,15.0,winter,1
2023-01-04,CLEREGIL ENF,19.65,pharma_20,Casablanca,15.0,winter,1
2023-01-04,AUGMENTIN,280.5,pharma_2,Casablanca,15.0,winter,1
2023-01-04,SOMATOSTATINE,417.0,pharma_13,Marrakech,15.0,winter,0
2023-01-04,ACTICARBINE,46.9,pharma_15,Casablanca,15.0,winter,1
2023-01-04,POTASSIUM CHLORURE,244.0,pharma_4,Fes,15.0,winter,0
2023-01-04,EXFORGE HCT 5MG/160MG/12.5MG,363.1,pharma_12,Marrakech,15.0,winter,0
2023-01-04,CHAMPIX,390.0,pharma_12,Marrakech,15.0,winter,1
2023-01-04,ROVAMYCINE,67.7,pharma_4,Fes,15.0,winter,0
2023-01-04,ULCESTOP,66.3,pharma_4,Fes,15.0,winter,0
2023-01-04,APIDRA SOLOSTAR,98.4,pharma_12,Marrakech,15.0,winter,0
2023-01-04,TOBRADEX,35.7,pharma_7,Marrakech,15.0,winter,0
2023-01-04,NOVONORM,57.6,pharma_16,Rabat,15.0,winter,0
2023-01-04,DICLOBERL,20.0,pharma_14,Tanger,15.0,winter,1
2023-01-04,XALACOM,213.0,pharma_6,Casablanca,15.0,winter,0
2023-01-04,TAVANIC,205.0,pharma_11,Rabat,15.0,winter,1
2023-01-04,SK-F 203,240.0,pharma_11,Rabat,15.0,winter,1
2023-01-04,RHINALLERGY,43.0,pharma_6,Casablanca,15.0,winter,1
2023-01-04,IRINOTECAN COOPER,506.0,pharma_3,Rabat,15.0,winter,0
2023-01-05,AMOXICILLINE/ACIDE CLAVULANIQUE MYLAN,51.0,pharma_16,Rabat,16.7,winter,1
2023-01-05,UROBACID,120.0,pharma_17,Rabat,16.7,winter,1
2023-01-05,GLYCEMAT 30 MG LM,38.9,pharma_17,Rabat,16.7,winter,1
2023-01-05,VASTAREL LM,150.4,pharma_10,Casablanca,16.7,winter,1
2023-01-05,GONAL-F 1050 UI,4055.8,pharma_19,Casablanca,16.7,winter,0
2023-01-05,ENTERAL,25.7,pharma_19,Casablanca,16.7,winter,1
2023-01-05,ICANAL,109.0,pharma_9,Casablanca,16.7,winter,0
2023-01-05,POLYGYNAX,67.4,pharma_5,Rabat,16.7,winter,1
2023-01-05,MICROPAKINE LP 250 MG,90.9,pharma_8,Marrakech,16.7,winter,0
2023-01-05,CANDICID,114.0,pharma_16,Rabat,16.7,winter,1
2023-01-05,HEXABRIX,194.2,pharma_3,Rabat,16.7,winter,1
2023-01-05,ARICEPT,552.0,pharma_1,Casablanca,16.7,winter,0
2023-01-05,FLUCONAZOLE WIN 150 MG,19.9,pharma_20,Casablanca,16.7,winter,1
2023-01-05,GASTROGEL,20.4,pharma_1,Casablanca,16.7,winter,1
2023-01-05,TIAGAM,36.0,pharma_20,Casablanca,16.7,winter,0
2023-01-05,BIOTIC PLUS,125.0,pharma_16,Rabat,16.7,winter,0
2023-01-05,LOVENOX,219.0,pharma_9,Casablanca,16.7,winter,0
2023-01-05,MUXOL,49.1,pharma_12,Marrakech,16.7,winter,1
2023-01-05,TRICEF IV,112.0,pharma_17,Rabat,16.7,winter,0
2023-01-05,FLUCONAZOLE GT 150 MG,59.8,pharma_2,Casablanca,16.7,winter,1
2023-01-05,STREPTOCID,58.8,pharma_9,Casablanca,16.7,winter,1
2023-01-05,THIOPENTAL,969.0,pharma_15,Casablanca,16.7,winter,0
2023-01-05,FELDENE,27.3,pharma_3,Rabat,16.7,winter,1
2023-01-05,EFITAC,41.0,pharma_11,Rabat,16.7,winter,1
2023-01-05,STAPHYMYCINE,21.8,pharma_5,Rabat,16.7,winter,1
2023-01-05,ZOTROL,45.0,pharma_9,Casablanca,16.7,winter,1
2023-01-05,CLAVAM,63.25,pharma_5,Rabat,16.7,winter,1
2023-01-05,SPIRIVA 18 µG,571.0,pharma_19,Casablanca,16.7,winter,0
2023-01-05,MANNITOL 20% LAPROPHAN,324.3,pharma_11,Rabat,16.7,winter,0
2023-01-05,FLONOX,43.2,pharma_8,Marrakech,16.7,winter,1
2023-01-05,JASMINE,100.0,pharma_3,Rabat,16.7,winter,1
2023-01-05,FOSTIMON 75 UI/ML,953.0,pharma_18,Rabat,16.7,winter,1
2023-01-05,OREX,63.2,pharma_11,Rabat,16.7,winter,1
2023-01-05,TRINORDIOL,31.5,pharma_14,Tanger,16.7,winter,1
2023-01-05,OKA-TAMOX,80.0,pharma_6,Casablanca,16.7,winter,0
2023-01-05,PROFLOX,35.0,pharma_9,Casablanca,16.7,winter,1
2023-01-05,OFLOCET,109.6,pharma_20,Casablanca,16.7,winter,0
2023-01-05,MACROMAX,89.0,pharma_10,Casablanca,16.7,winter,0
2023-01-05,ROXAM,48.9,pharma_4,Fes,16.7,winter,1
2023-01-05,ASTAPH,20.9,pharma_14,Tanger,16.7,winter,0
2023-01-05,AVIRODIN,550.0,pharma_10,Casablanca,16.7,winter,1
2023-01-05,VOLTARENE LP,51.3,pharma_10,Casablanca,16.7,winter,1
2023-01-05,ALGIPAN BAUME,14.75,pharma_4,Fes,16.7,winter,1
2023-01-05,NEOCLAV,62.0,pharma_11,Rabat,16.7,winter,1
2023-01-05,FLOXAM,13.6,pharma_11,Rabat,16.7,winter,1
2023-01-05,BIOSULIN R,130.0,pharma_16,Rabat,16.7,winter,0
2023-01-05,SUPRADYNE PRONATAL,77.7,pharma_15,Casablanca,16.7,winter,1
2023-01-05,MUCOCIL AD,19.45,pharma_16,Rabat,16.7,winter,1
2023-01-05,CICLOVIRAL,59.15,pharma_7,Marrakech,16.7,winter,0
2023-01-05,DIGERVIN 20 MG,35.0,pharma_17,Rabat,16.7,winter,0
2023-01-06,SCANDICAINE 2 % NORADRENALINE,215.0,pharma_7,Marrakech,16.4,winter,0
2023-01-06,STATICOL,100.0,pharma_4,Fes,16.4,winter,0
2023-01-06,VIRLIX,73.4,pharma_6,Casablanca,16.4,winter,0
2023-01-06,NEALGYL,23.0,pharma_6,Casablanca,16.4,winter,0
2023-01-06,NEOMOX,65.4,pharma_5,Rabat,16.4,winter,0
2023-01-06,SPASFON,22.6,pharma_17,Rabat,16.4,winter,1
2023-01-06,ETOPOSIDE COOPER,0.0,pharma_15,Casablanca,16.4,winter,1
2023-01-06,VALDOXAN 25 MG,249.7,pharma_16,Rabat,16.4,winter,0
2023-01-06,BRONCHATHIOL ADULTE,31.2,pharma_8,Marrakech,16.4,winter,1
2023-01-06,DYNASTAT,76.0,pharma_3,Rabat,16.4,winter,1
2023-01-06,FLUCONAZOLE GT 150 MG,59.8,pharma_19,Casablanca,16.4,winter,0
2023-01-06,NUPENTIN,339.0,pharma_4,Fes,16.4,winter,1
2023-01-06,NOVOSEVEN 60 KUI *,7288.0,pharma_9,Casablanca,16.4,winter,0
2023-01-06,EQUORAL,544.0,pharma_13,Marrakech,16.4,winter,0
2023-01-06,TAVANIC,145.0,pharma_6,Casablanca,16.4,winter,1
2023-01-06,NEUTRAL,22.5,pharma_15,Casablanca,16.4,winter,1
2023-01-06,OLICLINOMEL N7-1000E,0.0,pharma_5,Rabat,16.4,winter,0
2023-01-06,RELPAX,275.0,pharma_13,Marrakech,16.4,winter,0
2023-01-06,"NORDAZ 7,5 MG",19.4,pharma_3,Rabat,16.4,winter,0
2023-01-06,PRETERAX,142.1,pharma_19,Casablanca,16.4,winter,1
2023-01-06,CARDENSIEL,58.1,pharma_12,Marrakech,16.4,winter,1
2023-01-06,BI-TILDIEM LP,119.9,pharma_17,Rabat,16.4,winter,1
2023-01-06,ALKERAN,100.4,pharma_7,Marrakech,16.4,winter,0
2023-01-06,IOPIDINE,184.0,pharma_3,Rabat,16.4,winter,1
2023-01-06,TASIGNA 200MG,0.0,pharma_4,Fes,16.4,winter,1
2023-01-06,DI-INDO 50 MG,53.0,pharma_12,Marrakech,16.4,winter,0
2023-01-06,ROUVAX,63.2,pharma_9,Casablanca,16.4,winter,1
2023-01-06,ALZOLE 20 MG,28.9,pharma_4,Fes,16.4,winter,1
2023-01-06,AMOXIL,15.3,pharma_2,Casablanca,16.4,winter,0
2023-01-06,VELITENE,74.5,pharma_15,Casablanca,16.4,winter,0
2023-01-06,SURMONTIL,54.3,pharma_7,Marrakech,16.4,winter,1
2023-01-06,NEOCLAV 100 MG/12.5 MG/ ML ENFANT,100.0,pharma_18,Rabat,16.4,winter,1
2023-01-06,ARACYTINE,54.4,pharma_17,Rabat,16.4,winter,0
2023-01-06,CATALGINE NORMALE,22.0,pharma_14,Tanger,16.4,winter,1
2023-01-06,TENORMINE,75.3,pharma_17,Rabat,16.4,winter,1
2023-01-06,GIROFLOX,231.0,pharma_9,Casablanca,16.4,winter,0
2023-01-06,ANTETAL VACCIN,18.9,pharma_11,Rabat,16.4,winter,1
2023-01-06,MYCOSTATINE,22.9,pharma_19,Casablanca,16.4,winter,0
2023-01-06,BETOPTIC,61.1,pharma_12,Marrakech,16.4,winter,1
2023-01-06,FUCITHALMIC,37.2,pharma_12,Marrakech,16.4,winter,1
2023-01-06,NITROGLICERINE PH&T 25MG/5ML,1611.0,pharma_17,Rabat,16.4,winter,1
2023-01-06,NEUTRAL,22.5,pharma_2,Casablanca,16.4,winter,0
2023-01-06,DONZEP 10 MG,506.0,pharma_16,Rabat,16.4,winter,0
2023-01-06,CEFTRIAXONE MYLAN,1180.0,pharma_19,Casablanca,16.4,winter,0
2023-01-06,CALCIUM SANDOZ,45.2,pharma_10,Casablanca,16.4,winter,0
2023-01-06,DHE,66.8,pharma_6,Casablanca,16.4,winter,1
2023-01-06,STIEVAMYCINE,96.8,pharma_11,Rabat,16.4,winter,0
2023-01-06,BETADINE,27.3,pharma_12,Marrakech,16.4,winter,0
2023-01-06,RANIMAT,105.0,pharma_1,Casablanca,16.4,winter,1
2023-01-06,NOVALGINE,9.2,pharma_7,Marrakech,16.4,winter,1
2023-01-07,APIDRA,98.4,pharma_6,Casablanca,12.7,winter,0
2023-01-07,ARIMIDEX,979.0,pharma_4,Fes,12.7,winter,1
2023-01-07,GENTAMEN 120,17.0,pharma_13,Marrakech,12.7,winter,1
2023-01-07,TOTIFEN,57.1,pharma_17,Rabat,12.7,winter,1
2023-01-07,DENORAL ENFANT,14.3,pharma_8,Marrakech,12.7,winter,1
2023-01-07,HISTANORM,40.0,pharma_9,Casablanca,12.7,winter,1
2023-01-07,ANTARENE,33.0,pharma_6,Casablanca,12.7,winter,1
2023-01-07,LYSANXIA,37.6,pharma_15,Casablanca,12.7,winter,1
2023-01-07,ACEPRIL PLUS,118.0,pharma_13,Marrakech,12.7,winter,0
2023-01-07,NOVONORM,52.5,pharma_9,Casablanca,12.7,winter,0
2023-01-07,PAXIL CR 25 MG,107.0,pharma_15,Casablanca,12.7,winter,1
2023-01-07,FELDENE,56.9,pharma_9,Casablanca,12.7,winter,1
2023-01-07,MACROMAX,51.0,pharma_2,Casablanca,12.7,winter,1
2023-01-07,QUINOLOX,149.0,pharma_17,Rabat,12.7,winter,1
2023-01-07,ASPEGIC,57.0,pharma_17,Rabat,12.7,winter,0
2023-01-07,TIAFLAM 100MG,11.6,pharma_13,Marrakech,12.7,winter,1
2023-01-07,BIOSULIN N,130.0,pharma_11,Rabat,12.7,winter,1
2023-01-07,PIVALONE,24.4,pharma_1,Casablanca,12.7,winter,0
2023-01-07,UMULINE NPH,166.0,pharma_6,Casablanca,12.7,winter,1
2023-01-07,STIMOL,46.0,pharma_5,Rabat,12.7,winter,1
2023-01-07,OLMETEC,252.0,pharma_18,Rabat,12.7,winter,0
2023-01-07,FERO-GRAD VIT C 500,41.5,pharma_20,Casablanca,12.7,winter,0
2023-01-07,KEFLIN,30.0,pharma_9,Casablanca,12.7,winter,1
2023-01-07,OKA-DOCETAXEL,922.0,pharma_4,Fes,12.7,winter,1
2023-01-07,AIRLIX,91.5,pharma_19,Casablanca,12.7,winter,1
2023-01-07,IONAX T,92.0,pharma_14,Tanger,12.7,winter,1
2023-01-07,CATEX,150.0,pharma_10,Casablanca,12.7,winter,0
2023-01-07,SOCLAV NOURISSON,38.0,pharma_19,Casablanca,12.7,winter,1
2023-01-07,CARVEDILOL GT,95.0,pharma_4,Fes,12.7,winter,1
2023-01-07,NEOMOX,30.6,pharma_15,Casablanca,12.7,winter,0
2023-01-07,IXOR,57.0,pharma_7,Marrakech,12.7,winter,0
2023-01-07,AZOLE,599.0,pharma_15,Casablanca,12.7,winter,1
2023-01-07,INTETRIX,33.9,pharma_10,Casablanca,12.7,winter,1
2023-01-07,CIPROFLOXACINE MYLAN 400 MG/200 ML,1891.0,pharma_6,Casablanca,12.7,winter,0
2023-01-07,ACUPAN,55.0,pharma_2,Casablanca,12.7,winter,1
2023-01-07,CELESTENE,49.0,pharma_19,Casablanca,12.7,winter,0
2023-01-07,DELAKET,130.0,pharma_18,Rabat,12.7,winter,0
