date;drug_name;price;pharmacy_id;region;temperature;season
2023-01-05;MALTOFER;35.7;pharma_16;Marrakech;12.3;winter
2023-01-05;ACIDE SLF283;144.0;pharma_1;Casablanca;12.3;winter
2023-01-05;ADRIBLASTINE;109.5;pharma_4;Tanger;12.3;winter
2023-01-05;HUMALOG;499.0;pharma_16;Marrakech;12.3;winter
2023-01-05;YRANOL EUGENOL;160.0;pharma_18;Rabat;12.3;winter
2023-01-05;NOVOMIX 30 FLEXPEN;581.0;pharma_8;Casablanca;12.3;winter
2023-01-05;METHOTREXATE BIODIM;30.7;pharma_14;Fes;12.3;winter
2023-01-05;ACIDE DEXTROSE D1 EM D1;78.4;pharma_18;Rabat;12.3;winter
2023-01-05;ERBITUX 5 MG/ML;0.0;pharma_18;Rabat;12.3;winter
2023-01-05;LOVENOX;192.6;pharma_5;Casablanca;12.3;winter
2023-01-05;STRATTERA 25 MG;1066.3;pharma_13;Fes;12.3;winter
2023-01-05;LINCOCINE;43.0;pharma_16;Marrakech;12.3;winter
2023-01-05;MYNAZOL;115.0;pharma_12;Marrakech;12.3;winter
2023-01-05;DOLAMINE;15.3;pharma_8;Casablanca;12.3;winter
2023-01-05;TRIACEPHINE PHARMA5;295.0;pharma_1;Casablanca;12.3;winter
2023-01-05;MIDAZOLAM MYLAN;0.0;pharma_8;Casablanca;12.3;winter
2023-01-05;CO-VALSARTAN WIN 80MG/12.5MG;148.0;pharma_20;Marrakech;12.3;winter
2023-01-05;CHRONADALATE L.P;126.8;pharma_2;Marrakech;12.3;winter
2023-01-05;COVERAM 5MG/5MG;238.0;pharma_18;Rabat;12.3;winter
2023-01-05;ERVEVAX;75.4;pharma_12;Marrakech;12.3;winter
2023-01-05;AMAREL;156.7;pharma_20;Marrakech;12.3;winter
2023-01-05;EUCALYPTINE;19.25;pharma_10;Rabat;12.3;winter
2023-01-05;TOPIRAMATE GT 200 MG;160.1;pharma_6;Fes;12.3;winter
2023-01-05;LAMICTAL;280.0;pharma_6;Fes;12.3;winter
2023-01-05;IXEL;170.9;pharma_2;Marrakech;12.3;winter
2023-01-05;INNOHEP 18 000 UI ANTI-XA/0,9 ML;480.1;pharma_17;Casablanca;12.3;winter
2023-01-05;RHUMAGRIP;17.0;pharma_9;Fes;12.3;winter
2023-01-05;NO-SPA;45.0;pharma_20;Marrakech;12.3;winter
2023-01-05;MINALFENE;53.4;pharma_1;Casablanca;12.3;winter
2023-01-05;ERY 250 MG;63.5;pharma_2;Marrakech;12.3;winter
2023-01-05;PENAMOX;58.8;pharma_20;Marrakech;12.3;winter
2023-01-05;URO 3000 GLYCOCOLLE AGUETTANT;110.0;pharma_5;Casablanca;12.3;winter
2023-01-05;ROUVAX;63.2;pharma_15;Rabat;12.3;winter
2023-01-05;HUMEX RHUME;23.5;pharma_9;Fes;12.3;winter
2023-01-05;TENORDATE;148.2;pharma_20;Marrakech;12.3;winter
2023-01-05;LAMISIL;52.8;pharma_2;Marrakech;12.3;winter
2023-01-05;NEOMOX;108.1;pharma_15;Rabat;12.3;winter
2023-01-05;TETRAXIM;144.0;pharma_8;Casablanca;12.3;winter
2023-01-05;FAZOL;24.4;pharma_2;Marrakech;12.3;winter
2023-01-05;ORADEXON ELIXIR;16.3;pharma_4;Tanger;12.3;winter
2023-01-05;IMIDAZOL;72.0;pharma_9;Fes;12.3;winter
2023-01-05;DOLI PEDIATRIQUE;17.5;pharma_19;Casablanca;12.3;winter
2023-01-05;TRI-MINULET;89.1;pharma_2;Marrakech;12.3;winter
2023-01-05;ACTAPULGITE;34.45;pharma_3;Rabat;12.3;winter
2023-01-05;SYNNAX;283.0;pharma_14;Fes;12.3;winter
2023-01-06;TEGRETOL LP;95.9;pharma_2;Marrakech;17.4;winter
2023-01-06;CERVARIX;413.8;pharma_13;Fes;17.4;winter
2023-01-06;THIAZILIX;50.0;pharma_20;Marrakech;17.4;winter
2023-01-06;AMAREL;115.7;pharma_1;Casablanca;17.4;winter
2023-01-06;LISASPIN;18.1;pharma_6;Fes;17.4;winter
2023-01-06;PARAPLATINE;1871.0;pharma_12;Marrakech;17.4;winter
2023-01-06;XENID;15.9;pharma_6;Fes;17.4;winter
2023-01-06;ANDRIOL PM;75.6;pharma_12;Marrakech;17.4;winter
2023-01-06;NOFLOXINE;78.0;pharma_15;Rabat;17.4;winter
2023-01-06;COAPROVEL;96.2;pharma_4;Tanger;17.4;winter
2023-01-06;AGLIM 3 MG;90.0;pharma_8;Casablanca;17.4;winter
2023-01-06;CARDINOR;180.0;pharma_12;Marrakech;17.4;winter
2023-01-06;FLOXAM;13.6;pharma_16;Marrakech;17.4;winter
2023-01-06;TAGAMET;233.7;pharma_3;Rabat;17.4;winter
2023-01-06;REDLIP;250.0;pharma_7;Marrakech;17.4;winter
2023-01-06;GLEMA;40.0;pharma_5;Casablanca;17.4;winter
2023-01-06;VOXCIB 100 MG;82.0;pharma_3;Rabat;17.4;winter
2023-01-06;VIRGAN;140.0;pharma_18;Rabat;17.4;winter
2023-01-06;MICRODIOL;28.4;pharma_2;Marrakech;17.4;winter
2023-01-06;DOLOSTOP;9.7;pharma_13;Fes;17.4;winter
2023-01-06;MORPHINE;50.0;pharma_16;Marrakech;17.4;winter
2023-01-06;TRISEQUENS;122.9;pharma_6;Fes;17.4;winter
2023-01-06;OFTALAR;45.9;pharma_19;Casablanca;17.4;winter
2023-01-06;BECONASE;38.1;pharma_11;Casablanca;17.4;winter
2023-01-06;AVODART;795.0;pharma_18;Rabat;17.4;winter
2023-01-06;GALVUS MET 50MG/1000MG;392.0;pharma_17;Casablanca;17.4;winter
2023-01-06;AVOLAM;256.0;pharma_1;Casablanca;17.4;winter
2023-01-06;CROMEDIL 2 POUR CENT;51.0;pharma_8;Casablanca;17.4;winter
2023-01-06;FLOTRAL;58.4;pharma_8;Casablanca;17.4;winter
2023-01-06;INSULINE INSULATARD HM PENFILL;350.0;pharma_13;Fes;17.4;winter
2023-01-06;DOLIPRANE;12.85;pharma_18;Rabat;17.4;winter
2023-01-06;ORAPRED 5 MG;38.0;pharma_19;Casablanca;17.4;winter
2023-01-06;ACEPRIL;196.0;pharma_2;Marrakech;17.4;winter
2023-01-06;SYNTHOL;16.65;pharma_3;Rabat;17.4;winter
2023-01-06;NOVALGINE;30.0;pharma_15;Rabat;17.4;winter
2023-01-06;AXIMYCINE;111.2;pharma_2;Marrakech;17.4;winter
2023-01-06;BAUME SLOAN;10.1;pharma_9;Fes;17.4;winter
2023-01-06;PROGAST;29.0;pharma_10;Rabat;17.4;winter
2023-01-06;ESTRADERM;104.0;pharma_6;Fes;17.4;winter
2023-01-06;ERACID;79.6;pharma_7;Marrakech;17.4;winter
2023-01-06;OLICLINOMEL N4-550E;0.0;pharma_11;Casablanca;17.4;winter
2023-01-06;CANAFLUCAN;136.0;pharma_16;Marrakech;17.4;winter
2023-01-06;ZOLTAN;109.4;pharma_5;Casablanca;17.4;winter
2023-01-06;METHOTREXATE MYLAN;1392.0;pharma_16;Marrakech;17.4;winter
2023-01-06;FLUCONAZOLE WIN 150;64.6;pharma_12;Marrakech;17.4;winter
2023-01-06;FLUORO URACILE ICN;257.0;pharma_2;Marrakech;17.4;winter
2023-01-06;COLCHICINE;13.4;pharma_2;Marrakech;17.4;winter
2023-01-06;CLAVULIN;79.9;pharma_9;Fes;17.4;winter
2023-01-06;ONIFINE;132.0;pharma_15;Rabat;17.4;winter
2023-01-06;APETINE;13.05;pharma_12;Marrakech;17.4;winter
2023-01-07;MICROPAQUE COLON;101.7;pharma_10;Rabat;9.1;winter
2023-01-07;CHLORURE DE SODIUM 0.9%;20.6;pharma_11;Casablanca;9.1;winter
2023-01-07;BAITANET G;15.0;pharma_12;Marrakech;9.1;winter
2023-01-07;TIMABAK;83.1;pharma_5;Casablanca;9.1;winter
2023-01-07;DISGREN;271.0;pharma_8;Casablanca;9.1;winter
2023-01-07;FRAXIPARINE;286.0;pharma_13;Fes;9.1;winter
2023-01-07;ERACID;139.5;pharma_14;Fes;9.1;winter
2023-01-07;CILENTRA 10 MG;126.0;pharma_3;Rabat;9.1;winter
2023-01-07;TRIOMUNE 40;98.3;pharma_4;Tanger;9.1;winter
2023-01-07;NEURONTIN;548.7;pharma_7;Marrakech;9.1;winter
2023-01-07;AVANDAMET;112.0;pharma_7;Marrakech;9.1;winter
2023-01-07;MILLIGYNON;63.9;pharma_15;Rabat;9.1;winter
2023-01-07;AUGMENTIN;47.8;pharma_3;Rabat;9.1;winter
2023-01-07;VASCOR LM;146.0;pharma_17;Casablanca;9.1;winter
2023-01-07;INNOHEP 14 000 UI ANTI-XA/0,7 ML;328.0;pharma_5;Casablanca;9.1;winter
2023-01-07;MELOXAM 7.5 MG PROMOPHARM;36.2;pharma_14;Fes;9.1;winter
2023-01-07;SOLIAN 400 MG;558.7;pharma_7;Marrakech;9.1;winter
2023-01-07;LAMISIL;288.0;pharma_5;Casablanca;9.1;winter
2023-01-07;MONOZECLAR 500 MG;87.3;pharma_16;Marrakech;9.1;winter
2023-01-07;ERVEVAX;75.4;pharma_1;Casablanca;9.1;winter
2023-01-07;HEXABRIX;147.1;pharma_5;Casablanca;9.1;winter
2023-01-07;BARALGIN M AD;11.6;pharma_16;Marrakech;9.1;winter
2023-01-07;NEUTRAL;24.4;pharma_16;Marrakech;9.1;winter
2023-01-07;LANTUS OPTISET;152.5;pharma_4;Tanger;9.1;winter
2023-01-07;VIAGRA;92.8;pharma_2;Marrakech;9.1;winter
2023-01-07;AVANDAMET;28.7;pharma_12;Marrakech;9.1;winter
2023-01-07;PREDNISOLONE WIN;35.5;pharma_4;Tanger;9.1;winter
2023-01-07;PROCLOR;161.2;pharma_5;Casablanca;9.1;winter
2023-01-07;AERIUS;149.3;pharma_7;Marrakech;9.1;winter
2023-01-07;RANIMAT;59.0;pharma_10;Rabat;9.1;winter
2023-01-07;DAKTARIN;21.4;pharma_2;Marrakech;9.1;winter
2023-01-07;SANDIMMUN;0.0;pharma_16;Marrakech;9.1;winter
2023-01-07;FERO-GRAD FOLIC;55.4;pharma_7;Marrakech;9.1;winter
2023-01-07;GARDENAL;12.1;pharma_19;Casablanca;9.1;winter
2023-01-07;MADECASSOL;51.75;pharma_12;Marrakech;9.1;winter
2023-01-07;FLONOX;31.0;pharma_3;Rabat;9.1;winter
2023-01-07;CUROSURF 240 MG;8571.0;pharma_14;Fes;9.1;winter
2023-01-07;HEPT-A-MYL;21.15;pharma_1;Casablanca;9.1;winter
2023-01-07;MIVACRON;0.0;pharma_17;Casablanca;9.1;winter
2023-01-07;CARDURA;200.2;pharma_10;Rabat;9.1;winter
2023-01-07;FLEXEN;28.2;pharma_17;Casablanca;9.1;winter
2023-01-07;VOMISTOP 10 MG;14.0;pharma_7;Marrakech;9.1;winter
2023-01-07;MYCOFLU;30.0;pharma_8;Casablanca;9.1;winter
2023-01-07;TIBERAL;48.55;pharma_20;Marrakech;9.1;winter
2023-01-07;TYSABRI 300MG;0.0;pharma_16;Marrakech;9.1;winter
2023-01-07;FLIXOTIDE;110.0;pharma_14;Fes;9.1;winter
2023-01-07;SIMVASTATINE GT;48.0;pharma_8;Casablanca;9.1;winter
2023-01-07;METHOTREXATE MYLAN 100MG/ML;11067.0;pharma_14;Fes;9.1;winter
2023-01-07;DOLIPRANE;8.6;pharma_11;Casablanca;9.1;winter
2023-01-07;AVOSTAV;337.0;pharma_17;Casablanca;9.1;winter
2023-01-08;DECAPEPTYL;467.0;pharma_12;Marrakech;15.4;winter
2023-01-08;NEOCIP;60.0;pharma_18;Rabat;15.4;winter
2023-01-08;VEINAMITOL;91.8;pharma_12;Marrakech;15.4;winter
